39.0	9.93274646816e-169
38.9576359109	2.17139356996e-168
38.9153166896	4.73152471762e-168
38.8730422888	1.02769683352e-167
38.8308126609	2.2250559305e-167
38.7886277584	4.80214755942e-167
38.7464875341	1.03313001153e-166
38.7043919406	2.2156810809e-166
38.6623409306	4.73696313664e-166
38.620334457	1.00958000059e-165
38.5783724725	2.14505770631e-165
38.53645493	4.75882495136e-165
38.4945817825	1.09321560384e-164
38.4527529829	2.50219168274e-164
38.4109684843	5.70631136943e-164
38.3692282398	1.29663391173e-163
38.3275322024	2.93572780183e-163
38.2858803254	6.62308351607e-163
38.244272562	1.48888060067e-162
38.2027088655	3.33521590249e-162
38.1611891892	7.44510680997e-162
38.1197134865	1.65615518759e-161
38.0782817108	3.67132506011e-161
38.0368938155	8.11049822622e-161
37.9955497543	1.78559232181e-160
37.9542494807	3.91773909581e-160
37.9129929482	8.5667477413e-160
37.8717801107	1.86694867753e-159
37.8306109218	4.05502293932e-159
37.7894853352	8.77833456463e-159
37.7484033049	1.89407228373e-158
37.7073647846	4.07334308362e-158
37.6663697283	8.73141587287e-158
37.62541809	1.86554750884e-157
37.5845098236	3.97304001186e-157
37.5436448833	8.43417802363e-157
37.5028232231	1.7847358763e-156
37.4620447972	3.7646494153e-156
37.4213095599	7.9159593422e-156
37.3806174653	1.65929935016e-155
37.3399684678	3.4672820099e-155
37.2993625218	7.22278461772e-155
37.2587995816	1.49996305121e-154
37.2182796017	3.1054393833e-154
37.1778025366	6.40973106002e-154
37.1373683409	1.31898075427e-153
37.0969769691	2.70599220343e-153
37.0566283759	5.53492259157e-153
37.016322516	1.12877109469e-152
36.9760593441	2.29516495356e-152
36.935838815	4.65308530985e-152
36.8956608836	9.40578741121e-152
36.8555255047	1.89576015119e-151
36.8154326333	3.80988980472e-151
36.7753822244	7.63465418084e-151
36.7353742329	1.52553205424e-150
36.6954086139	3.03959228247e-150
36.6554853227	6.03921027751e-150
36.6156043143	1.19653399932e-149
36.5757655439	2.36402862552e-149
36.5359689669	4.65768567979e-149
36.4962145385	9.39703619672e-149
36.4565022142	1.98628431266e-148
36.4168319492	4.18464479006e-148
36.3772036991	8.78721239984e-148
36.3376174194	1.83919410433e-147
36.2980730656	3.83704107313e-147
36.2585705933	7.97940948269e-147
36.2191099582	1.65407383198e-146
36.1796911159	3.41787864919e-146
36.1403140222	7.04019501327e-146
36.1009786328	1.44559607495e-145
36.0616849037	2.9590442087e-145
36.0224327906	6.03818272158e-145
35.9832222496	1.22834219107e-144
35.9440532365	2.49114360286e-144
35.9049257074	5.03679599518e-144
35.8658396183	1.01529953834e-143
35.8267949254	2.04043987084e-143
35.7877915849	4.08837806232e-143
35.7488295528	8.16739802414e-143
35.7099087856	1.62678128651e-142
35.6710292394	3.23069400219e-142
35.6321908706	6.39725698074e-142
35.5933936356	1.26306876479e-141
35.5546374909	2.48658336508e-141
35.5159223929	4.88126364895e-141
35.4772482981	9.55473646737e-141
35.4386151631	1.86496027252e-140
35.4000229446	3.62988010621e-140
35.3614715992	7.04520604157e-140
35.3229610836	1.36358080898e-139
35.2844913546	2.63188738177e-139
35.246062369	5.06588308537e-139
35.2076740835	9.72410443973e-139
35.1693264552	1.86148417632e-138
35.131019441	3.55377827816e-138
35.0927529978	6.7662543107e-138
35.0545270827	1.28481353328e-137
35.0163416527	2.43316937013e-137
34.978196665	4.59569884661e-137
34.9400920768	8.65474324469e-137
34.9020278452	1.62563304618e-136
34.8640039275	3.04549737192e-136
34.826020281	5.69073358346e-136
34.7880768631	1.06062082696e-135
34.7501736311	1.97168950816e-135
34.7123105426	3.65602924763e-135
34.6744875549	6.76207321143e-135
34.6367046256	1.24754219042e-134
34.5989617124	2.29584160497e-134
34.5612587727	4.25782936444e-134
34.5235957643	8.3479893876e-134
34.4859726449	1.63187180899e-133
34.4483893722	3.18060631421e-133
34.410845904	6.18101986434e-133
34.3733421982	1.19768899984e-132
34.3358782127	2.31403183796e-132
34.2984539053	4.45803502179e-132
34.2610692341	8.5639470264e-132
34.2237241571	1.64048262573e-131
34.1864186324	3.13359810983e-131
34.149152618	5.96888790331e-131
34.1119260721	1.13378267067e-130
34.074738953	2.1476323708e-130
34.0375912188	4.05686144788e-130
34.0004828279	7.64236245235e-130
33.9634137385	1.43575181664e-129
33.9263839091	2.69000061098e-129
33.8893932981	5.02636809473e-129
33.8524418639	9.36690498486e-129
33.8155295651	1.7409242089e-128
33.7786563602	3.22709930253e-128
33.7418222077	5.96624687165e-128
33.7050270664	1.1001509305e-127
33.6682708949	2.02335510919e-127
33.631553652	3.71165282084e-127
33.5948752963	6.79116852527e-127
33.5582357868	1.23939598405e-126
33.5216350823	2.25618106842e-126
33.4850731416	4.09675941233e-126
33.4485499238	7.4201822003e-126
33.4120653878	1.34061165034e-125
33.3756194927	2.41608315611e-125
33.3392121975	4.34357318765e-125
33.3028434614	7.78959643386e-125
33.2665132434	1.39354643403e-124
33.2302215029	2.48698217849e-124
33.193968199	4.42767668362e-124
33.1577532911	7.86391503118e-124
33.1215767385	1.39336349335e-123
33.0854385005	2.46296775829e-123
33.0493385367	4.34338087642e-123
33.0132768064	7.64147836571e-123
32.9772532691	1.34126003364e-122
32.9412678845	2.34878866276e-122
32.905320612	4.10366939951e-122
32.8694114114	7.15325828928e-122
32.8335402423	1.24407698676e-121
32.7977070644	2.15876480434e-121
32.7619118376	3.73751744486e-121
32.7261545215	6.45634457538e-121
32.6904350761	1.17977444061e-120
32.6547534613	2.15667925845e-120
32.6191096369	3.93208040964e-120
32.583503563	7.15014747299e-120
32.5479351995	1.29678361531e-119
32.5124045066	2.34578461979e-119
32.4769114443	4.23237248734e-119
32.4414559728	7.61657877102e-119
32.4060380522	1.36717173625e-118
32.3706576429	2.44782300662e-118
32.335314705	4.37156761876e-118
32.300009199	7.78757749396e-118
32.264741085	1.38384091399e-117
32.2295103236	2.45295541269e-117
32.1943168752	4.33729886261e-117
32.1591607002	7.65039338791e-117
32.1240417592	1.34612980994e-116
32.0889600128	2.36284441877e-116
32.0539154215	4.13746816939e-116
32.018907946	7.22755825306e-116
31.9839375471	1.25954020008e-115
31.9490041853	2.18981127195e-115
31.9141078216	3.79820436479e-115
31.8792484166	6.57251394626e-115
31.8444259314	1.13467995176e-114
31.8096403267	1.9543814579e-114
31.7748915635	3.35849348994e-114
31.7401796028	5.758173731e-114
31.7055044056	9.84999155398e-114
31.6708659331	1.68113838736e-113
31.6362641461	2.86282769986e-113
31.6016990061	4.864278215e-113
31.567170474	8.24660139547e-113
31.5326785112	1.3949892698e-112
31.4982230789	2.35457420483e-112
31.4638041384	3.96555374553e-112
31.4294216511	6.66424077115e-112
31.3950755784	1.117527815e-111
31.3607658817	1.86995918892e-111
31.3264925224	3.12109363417e-111
31.2922554621	5.19833204427e-111
31.2580546624	8.63981879449e-111
31.2238900849	1.43295809307e-110
31.1897616911	2.37168302487e-110
31.1556694427	3.9172252931e-110
31.1216133016	6.45660241532e-110
31.0875932293	1.06203344164e-109
31.0536091879	1.74335563744e-109
31.0196611389	2.85596182654e-109
30.9857490445	4.66922363617e-109
30.9518728664	7.94204974537e-109
30.9180325667	1.3663852383e-108
30.8842281072	2.3451797981e-108
30.8504594502	4.0155776614e-108
30.8167265576	6.85953201499e-108
30.7830293916	1.16901930612e-107
30.7493679144	1.98763091229e-107
30.7157420881	3.37165179935e-107
30.682151875	5.70622649939e-107
30.6485972373	9.63526846229e-107
30.6150781375	1.62326516502e-106
30.5815945378	2.72854951446e-106
30.5481464006	4.5761197113e-106
30.5147336885	7.65757582584e-106
30.4813563638	1.2785548093e-105
30.4480143891	2.13004929484e-105
30.414707727	3.54083741358e-105
30.3814363401	5.8731813992e-105
30.3482001909	9.72075197498e-105
30.3149992422	1.6054236265e-104
30.2818334568	2.64573994213e-104
30.2487027972	4.35088971342e-104
30.2156072265	7.13982883609e-104
30.1825467073	1.16918032355e-103
30.1495212026	1.91058693154e-103
30.1165306753	3.11566097204e-103
30.0835750883	5.07029723e-103
30.0506544047	8.23421980803e-103
30.0177685874	1.3345164277e-102
29.9849175996	2.15844392091e-102
29.9521014043	3.48399990552e-102
29.9193199648	5.61230585097e-102
29.8865732441	9.02267076424e-102
29.8538612055	1.44765297761e-101
29.8211838124	2.31814075221e-101
29.7885410279	3.70476524259e-101
29.7559328155	5.90924369999e-101
29.7233591386	9.4071994178e-101
29.6908199604	1.49468330961e-100
29.6583152446	2.37029707638e-100
29.6258449546	3.75168211514e-100
29.593409054	5.92684499359e-100
29.5610075063	9.34544534552e-100
29.5286402752	1.47083152481e-99
29.4963073242	2.31055512682e-99
29.4640086172	3.62295086712e-99
29.4317441178	5.6703080894e-99
29.3995137898	8.85837008174e-99
29.367317597	1.38136111129e-98
29.3351555032	2.15016287227e-98
29.3030274725	3.43409162006e-98
29.2709334685	5.59662900932e-98
29.2388734555	9.10137833571e-98
29.2068473972	1.47694068699e-97
29.1748552578	2.39163815058e-97
29.1428970014	3.86464825925e-97
29.110972592	6.23180298764e-97
29.0790819938	1.00279121903e-96
29.0472251711	1.61029637844e-96
29.0154020879	2.58050709707e-96
28.9836127087	4.12680099485e-96
28.9518569977	6.58622422611e-96
28.9201349192	1.04901712497e-95
28.8884464376	1.66745809945e-95
28.8567915174	2.64519351749e-95
28.825170123	4.18789747477e-95
28.7935822188	6.61722052076e-95
28.7620277695	1.04351972732e-94
28.7305067396	1.64238988569e-94
28.6990190937	2.57992690392e-94
28.6675647964	4.04481818922e-94
28.6361438124	6.32932273981e-94
28.6047561064	9.88527341752e-94
28.5734016433	1.54097369371e-93
28.5420803877	2.39762813784e-93
28.5107923045	3.72352235339e-93
28.4795373586	5.77185643385e-93
28.4483155149	8.93040579928e-93
28.4171267384	1.37919503845e-92
28.3859709939	2.12609956125e-92
28.3548482465	3.27151961028e-92
28.3237584613	5.02494559455e-92
28.2927016034	7.70425722161e-92
28.2616776379	1.17910312415e-91
28.2306865299	1.80135558024e-91
28.1997282447	2.74712119866e-91
28.1688027474	4.18206809331e-91
28.1379100034	6.35543264566e-91
28.107049978	9.64148066575e-91
28.0762226365	1.4599090691e-90
28.0454279443	2.20679492954e-90
28.0146658669	3.3300962032e-90
27.9839363696	5.01663599492e-90
27.953239418	7.54455741488e-90
27.9225749776	1.13272549846e-89
27.891943014	1.69780982923e-89
27.8613434928	2.54057375921e-89
27.8307763796	3.79542282323e-89
27.8002416401	5.66075208952e-89
27.76973924	8.42903439768e-89
27.7392691451	1.27313551226e-88
27.7088313211	1.97586061307e-88
27.6784257339	3.06053015291e-88
27.6480523493	4.731525182e-88
27.6177111332	7.30086793757e-88
27.5874020516	1.1244020441e-87
27.5571250703	1.72842717679e-87
27.5268801556	2.65195019647e-87
27.4966672732	4.06132902718e-87
27.4664863894	6.20820322792e-87
27.4363374702	9.47246144773e-87
27.4062204819	1.4426558142e-86
27.3761353905	2.19316069487e-86
27.3460821622	3.32805684837e-86
27.3160607635	5.04113220991e-86
27.2860711604	7.62234606067e-86
27.2561133194	1.15047867981e-85
27.2261872068	1.73340211604e-85
27.1962927891	2.60708892664e-85
27.1664300325	3.9142986878e-85
27.1365989037	5.86673397335e-85
27.1067993691	8.77783841515e-85
27.0770313953	1.31108877111e-84
27.0472949488	1.95494305833e-84
27.0175899962	2.91003326364e-84
26.9879165042	4.3244601709e-84
26.9582744395	6.41559011979e-84
26.9286637687	9.5020195658e-84
26.8990844587	1.40499705826e-83
26.8695364762	2.07404558797e-83
26.840019788	3.05666819446e-83
26.810534361	4.49748382562e-83
26.7810801621	6.60672575641e-83
26.7516571582	9.68952095003e-83
26.7222653163	1.41880833825e-82
26.6929046033	2.07421910808e-82
26.6635749863	3.02758847737e-82
26.6342764324	4.41219617e-82
26.6050089087	6.4199684037e-82
26.5757723822	9.32682864529e-82
26.5465668203	1.35288848656e-81
26.51739219	1.95938947751e-81
26.4882484586	2.83344007789e-81
26.4591355934	4.09115379784e-81
26.4300535617	5.89825002056e-81
26.4010023308	8.49075369121e-81
26.3719818682	1.22044632653e-80
26.3429921412	1.75164158851e-80
26.3140331173	2.51031700659e-80
26.285104764	3.59229640958e-80
26.2562070487	5.16539364121e-80
26.2273399391	7.67261639119e-80
26.1985034027	1.13769514334e-79
26.1696974072	1.68405993607e-79
26.1409219201	2.48852442668e-79
26.1121769092	3.6709817678e-79
26.0834623422	5.40609201248e-79
26.0547781869	7.94785535711e-79
26.0261244111	1.16650266134e-78
25.9975009825	1.70921173306e-78
25.968907869	2.500260317e-78
25.9403450386	3.65137831548e-78
25.9118124591	5.32372556685e-78
25.8833100986	7.74939407473e-78
25.854837925	1.12619805225e-77
25.8263959063	1.63403353168e-77
25.7979840106	2.36706977909e-77
25.769602206	3.42348570336e-77
25.7412504607	4.94353274814e-77
25.7129287427	7.12730852192e-77
25.6846370204	1.02596707855e-76
25.6563752619	1.47456784081e-76
25.6281434354	2.11604951656e-76
25.5999415094	3.03192760335e-76
25.5717694521	4.33757576613e-76
25.5436272318	6.19604820373e-76
25.5155148171	8.8374230318e-76
25.4874321762	1.25858709223e-75
25.4593792778	1.78975472592e-75
25.4313560903	2.54132372455e-75
25.4033625821	3.60316777839e-75
25.375398722	5.10119189789e-75
25.3474644784	7.21150373313e-75
25.3195598201	1.0180029756e-74
25.2916847156	1.43497725691e-74
25.2638391338	2.01984269906e-74
25.2360230432	2.83902952413e-74
25.2082364128	3.9847951916e-74
25.1804792112	5.585120537e-74
25.1527514073	7.81618810463e-74
25.12505297	1.09232421898e-73
25.0973838682	1.5244310453e-73
25.0697440708	2.12454079534e-73
25.0421335468	2.95683243891e-73
25.0145522651	4.10956916931e-73
24.9870001948	5.7039667361e-73
24.959477305	7.9062773671e-73
24.9319835648	1.09442835997e-72
24.9045189432	1.51295085678e-72
24.8770834094	2.08875002927e-72
24.8496769327	2.87989401567e-72
24.8222994823	4.10534752612e-72
24.7949510274	5.85230960598e-72
24.7676315373	8.32965075362e-72
24.7403409813	1.18372972479e-71
24.7130793288	1.67961022159e-71
